id,start,end,text,label
4d5db37b4c464fa3ab5d7461acd0cf70,124,614, BENCH GROVER A N BENCH GROVER A N HEGDE K S CITATION 1971 AIR 2516 1972 SCR 1 310 3 CITATOR INFO R 1991 SC 331 ACT Income tax Act 1922 s 16 1 c Settlor reserving benefit for himself under trust created by him Trust whether becomes a revocable trust within meaning of section Effect of third proviso HEADNOTE The assessee derived income from house properties and from the business of a registered partnership firm ,PREAMBLE
7735d34e075c4206a0a8e50f6e219b1e,615,687,On March 19 1953 the assessee created a trust in respect of two houses ,PREAMBLE
cd5c31580ff04468ae171b18cc312f03,687,924, it was provided in the trust deed that the trustees shall pay a sum of Rs 200 per month to the settlor for life for his own absolute use and benefit out of the income of the trust estate remaining after payment of taxes rents etc ,PREAMBLE
7d5ca0267bd04b5484ccf30896ab336f,925,1249,The Income tax Officer held that the income from the aforesaid two properties was assesses able in the hands of the assessee inasmuch as he had retained a portion of the income from the trust properties for himself whereby the trust became a revocable trust under the provisions of s 16 1 c of the Income tax Act 1922 ,PREAMBLE
62c02005f2f9495ba39657e9645ab239,1250,1336,The Appellate Assistant Commissioner upheld the view taken by the Income tax Officer ,PREAMBLE
3bb0223862084d2fbb4bac2dccc3e08a,1337,1457,The Tribunal however held that only the sum of Rs 2400 annually payable to the assessee could be taxed in his hands ,PREAMBLE
8a263e7d6c074881abdc77a8afeef750,1458,1515,In reference the High Court decided against the assessee ,PREAMBLE
81a5d9f6456d49129ef24f8b6b8823e4,1516,1870,In appeal to this Court by special leave HELD The effect of the third proviso to s 16 1 c is that a settlement or disposition containing a provision for retransfer of a part of the income to the settlor would not render the whole income of the settlement chargeable in his hand provided the other conditions contained in the proviso are satisfied ,PREAMBLE
ed86f1c88d794426a7a882535bc7b859,1871,2090,In other words the proviso comes to the rescue of the settlor in that the portion of the income from the trust properties which are settled on a third person is to be assessed in the hands of that person and not in the ,PREAMBLE
4aa413345a934ccc840581939fa12360,2090,2150,hand of the settlor if the latter does not retain any power,PREAMBLE
3b84bf3050174ee08938250cd9010ad4,2150,2241, to deflect the same for a period exceeding six years or during the lifetime of the done ,PREAMBLE
3133c08a6b0f4fa8b6f16a4d2d559b17,2242,2380,Thus the settlement as a whole will not come within the mischief of s 16 1 c if the revocability relates only to a part of the income ,PREAMBLE
72443d54b4524b83b87077afce9c1465,2381,2506, 314 H 315 B A significant change was made in the language with regard to revocable transfers in the Income tax Act 19161 ,PREAMBLE
a038e467260b42b7a03a2b16aa5baeeb,2507,2611,Section 63 A of that Act expressly refers to the whole or any part of the income or assets transferred ,PREAMBLE
94209c85711c4e9d9ded3e0bb6565ea7,2612,2784,It can well be said that the necessity for expressly mentioning part of the income was felt because under the provisions of the 1922 Act part of the income was not covered ,PREAMBLE
982d46f3209544258db2573bdf53aad1,2785,2794, 315 C F ,PREAMBLE
3fb994ae38694dfb96e1f97df9afd3a4,2794,2877, There was no dispute in the present case that the trust created was a genuine one ,PREAMBLE
3db88a7bef3d40ba8b9a4788fc674e65,2878,3154,Since it fulfilled the conditions laid down in the third proviso only that part of the income which accrued or was received by the settlor could be assessed as his income The income accruing to the other beneficiaries could not be included in the total income of the assessee ,PREAMBLE
8804741c2cd947938395ab83b6cf76bd,3154,3314, 315 F C I T Patna v Rani Bhuvaneshwari Kuer 1964 7 S C R 920 applied Ramji Keshavji v Commissioner of Income tax Bombay 13 I T R 105 referred to ,PREAMBLE
33e996f9b7cc4c2dafb256e15caf9e4f,3314,3380, C I T Calcutta v Jitendranath Mallick 50 I T R 313 approved ,PREAMBLE
6204183a7bee4966ada440aed62a550d,3380,3390, JUDGMENT ,PREAMBLE
0f679d9ad52c4594bdb70c25dcfe748e,3390,3451, CIVIL APPELLATE JURISDICTION Civil Appeal No 1850 of 1967 ,NONE
70ff2daf524c4db88b27073ba39bb50c,3452,3542,Appeal from the judgment and order dated September 30 1966 of the Calcutta High Court in ,NONE
dbdad17b24084126bb20104c44206369,3543,3580,Income tax Reference No 102 of 1962 ,NONE
96eea15084a14649a5ba8e36e0006624,3580,3636, M N Banerjee and P K Mukherjee for the appellants ,NONE
e178ef8c581d480896ea4a553687778f,3636,3723, Jagdish Sarup Solicitor General R N Sachthey and B D Sharma for the respondent ,NONE
b9475d263334498eb5bdce1b5344ef5d,3723,3778, The Judgement of the Court was delivered by Grover J ,FAC
71176db8284241e0b04032bae1e4dfb5,3779,3962,This is an appeal by special leave from a judgment of the Calcutta High Court answering the following question of law referred to it against the assessee and in favour of the Revenue,ISSUE
a81672194b994e5ca655e4a0d05ad028,3963,4263, Whether on the facts and in the circumstances of the case the entire or any part of the income from the house properties concerned could be included in the total income of the assessee by virtue of the provisions of s 16 1 c of the Income tax Act 1922 read with the first proviso thereto ,ISSUE
3b795ad653624b9ba16d2a934f10a470,4263,4321, The assessee was assessed in the status of an individual ,FAC
5cd527ba85f348889b552bc24df072f9,4321,4625, He derived income from house properties and from the business of a registered partnership firm H Ganguly Co He had six houses one of which was 24 Mohanlal Street Calcutta and the other at Janganbari in the city of Banaras On March 19 1953 the see created a trust in respect of these two houses ,FAC
50c712458c9c49d2a7121be15106b7b9,4626,4860,It was provided in the trust deed that the trustees shall pay a sum of Rs 200 per month to the settlor for life for his own absolute use and benefit out of the income of the trust estate remaining after payment of taxes rents etc ,FAC
2c6ec9bd527048f5851035894af09b85,4861,4916,In other words he himself was one of the beneficiaries ,FAC
2b07923dc69443dfabe2815fb61d9546,4917,5131,The Income tax Officer held that the income from the afore said two properties was assessable in the hands Of the assessee inasmuch as he had retained a portion of the income from the trust properties for himself ,FAC
11b86a0fbf334421964e2b5728e167dc,5132,5270,The trust had therefore become revocable under the provisions of s 16 1 c of the income tax Act 1922 hereinafter called the Act ,FAC
4cd34cefd111412d9cc660480606e393,5271,5368,The Appellate Assistant Commissioner on appeal affirmed the view taken by the Income tax Officer ,FAC
1797ddaf59ab4111a0b45ca171f393f9,5369,5545,When the matter came before the Appellate Tribunal it found that the assessee had irrevocably parted with the aforesaid two properties and the same had got vested in the trust ,RLC
de95183f1ea048929e5d4c7d3d36ed72,5546,5788,It was held that s 16 1 c would become applicable only if the setdor preserved to himself the entire income arising from the settled properties if only a portion had been reserved by thesettlor it would not make the settlement revocable ,RLC
cc5d7198fda0470887bdd46573bb8044,5789,5883,It is not disputed that the total annual income from these properties came to over Rs 19 000 ,FAC
e89f2733051244348e79077f72a39b57,5884,5970,Out of this the assessee who was the settlor was entitled to Rs 2 400 annually ,FAC
6e6ee683c14c448e9d1c742844414b0e,5971,6143,According to the Tribunal only the amount of Rs 2 400 which had actually been received by the assessee under the terms of the trust deed could be included in his income ,RLC
779c518969874d61a491222ac7783d10,6143,6407, The view of the High Court was that in order to be revocable under the first proviso to s 16 1 c it is sufficient if the settlement disposition or transfer contains a provision for retransfer of a part of the income to the settlor disposer or transferor ,RLC
3f061b1413884ed5994c26eab2c4d68b,6408,6499,It is not necessary that there must be a provision for the retransfer of the entire income ,ANALYSIS
59af8ce1ad94468691609a4e89e11f7a,6500,6600,The word income includes any part of the income unless there is anything repugnant in the context ,ANALYSIS
82e71ec1f1a84f2ba9dee4c0b244cc92,6601,6746,The High Court considered that the third proviso to S 1 6 1 c did not explain the first proviso but was a kind of rider or exception to it ,ANALYSIS
7f6a43a8a8e743f184a6c478cb5ed761,6747,7099,Bearing in mind the object behind the enactment of s 16 and on a consideration of the terms of the section the true meaning and scope of the first proviso seemed to be that the settlement in the present case was revocable in its entirety thus attracting the substantive clause of s 16 1 c Clause c was introduced in s 16 1 in the year 1939 ,STA
f37e1d0f264d4bd4afef29886a6061ad,7100,7749,At the material time s 16 1 stood thus S 16 1 In computing the total income of an assessee a b c all income arising to any person by virtue of a settlement or disposition whether revocable or not and whether effected before or after the commencement of the Indian Income tax Amendment Act 1939 from asserts remaining the property of the settlor or disponer shall be deemed to be income of the settlor or disponer and all income arising to any person by virtue of a revocable transfer of assets shall be deemed to be income of the transferor,STA
28e4697736534799ab17a48dab78d59e,7750,8155,Provided that for the purposes of this clause a settlement disposition of transfer shall be deemed to be revocable if it contains any provision for the retransfer directly or indirectly of the income or assets to the set tlor disponer or transferor or in any way gives the settlor disponer or transferor a right to reassume power directly or indirectly over income or assets ,STA
1bced0a8f158474f890b775be0c5d35a,8155,8479,Provided further that the expression settlement or disposition shall for the purposes of this clause include an disposition trust covenant agreement or arrangement and the expression settlor or disponer in relation to a settlement or disposition shall include any person by whom the settlement or disposition was made ,STA
